,"(-1, -1, -1)","(-1, -1, 0)","(-1, -1, 1)","(-1, 0, -1)","(-1, 0, 0)","(-1, 0, 1)","(-1, 1, -1)","(-1, 1, 0)","(-1, 1, 1)","(0, -1, -1)","(0, -1, 0)","(0, -1, 1)","(0, 0, -1)","(0, 0, 0)","(0, 0, 1)","(0, 1, -1)","(0, 1, 0)","(0, 1, 1)","(1, -1, -1)","(1, -1, 0)","(1, -1, 1)","(1, 0, -1)","(1, 0, 0)","(1, 0, 1)","(1, 1, -1)","(1, 1, 0)","(1, 1, 1)"
"(535, 220, 270, 45, (1, 0, 0))",-0.053685598494518975,0.0,0.0,-0.05283818097712605,-0.05394669991546852,0.0,0.0,0.0,0.0,0.0,0.0,-0.05530327791757007,0.0,0.0,0.0,0.0,-0.10218355227599607,-0.0543665905336851,0.0,0.0,0.0,0.0,-0.053061653219190597,-0.053892954260961995,0.0,0.0,-0.05387164119334632
"(367, 280, 270, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052718962464555846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05209897860240249,0.2625569058421126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(300, 300, 225, 45, (1, 0, 0))",-0.052718962464555846,0.0,-0.05475253492820398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05209897860240249,-0.05153053472606281,0.0,0.0,0.0,0.0,-0.05264468638456539,-0.05069677503173863,0.0,0.0
"(233, 320, 225, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,-0.05114148534666654,0.0,0.0,-0.05253630813195986,0.0,0.0,0.0,0.0,0.0,0.0,-0.05153053472606281,0.0,0.0,0.0,0.0,-0.051111807216165754,0.0,0.0,0.0,0.0,0.0
"(170, 340, 180, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05264468638456539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05317599433682662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(65, 380, 180, 135, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052424962408085286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(65, 380, 135, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05144081387849442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(65, 380, 135, 45, (1, 0, 0))",0.0,-0.05217259522291698,0.0,0.0,0.0,-0.05289713313073246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(113, 360, 135, 90, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05274145120708273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05173307249301656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(65, 380, 90, 45, (1, 0, 0))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05173307249301656,0.0,0.0,-0.05144081387849442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
